SKU,Nombre_Producto,Marca,Categoria_Clasificada,Departamento,Precio_Lista_Original_MXN,Precio_Venta_Inauguracion_MXN,Precio_Mayoreo_10pzs_MXN,Cashback_5pct_MXN,Distribuidor,Disponibilidad,Descripcion_Completa,Imagen_Local,URL_CDN
ACCDIE890,Folder Diem Brights C/25 piezas color Azul Cobalto / FF24  tamaño Carta 7506231508443,C/25,accesorios_perifericos,"🎒 Accesorios, Repuestos y Maletines",167.47,125.61,114.84,6.28,CT Internacional,,Folder Diem Brights C/25 piezas color Azul Cobalto / FF24  tamaño Carta 7506231508443,,https://static.ctonline.mx/imagenes/ACCDIE890/ACCDIE890_800.jpg
ACCDIE810,Folder Diem color Rosa Pastel con 100 piezas tamaño carta  176g FP10005,PC CUSTOM,accesorios_perifericos,"🎒 Accesorios, Repuestos y Maletines",323.15,242.37,221.59,12.12,CT Internacional,,Folder Diem color Rosa Pastel con 100 piezas tamaño carta  176g FP10005,,https://static.ctonline.mx/imagenes/ACCDIE810/ACCDIE810_800.jpg
ACCDIE850,Folder Diem color Rosa Pastel con 100 piezas tamaño Oficio  176g FPTO10005,PC CUSTOM,accesorios_perifericos,"🎒 Accesorios, Repuestos y Maletines",379.75,284.81,260.40,14.24,CT Internacional,,Folder Diem color Rosa Pastel con 100 piezas tamaño Oficio  176g FPTO10005,,https://static.ctonline.mx/imagenes/ACCDIE850/ACCDIE850_800.jpg
ACCDIE010,Folder tamaño Carta DIEM. Color crema. Cantidad: 100 folders. Gramaje 163 grs. Calibre 9. Tamañ,DIEM.,accesorios_perifericos,"🎒 Accesorios, Repuestos y Maletines",403.65,302.74,276.79,15.14,CT Internacional,,Folder tamaño Carta DIEM. Color crema. Cantidad: 100 folders. Gramaje 163 grs. Calibre 9. Tamaño 29.2 x 24.2 cm. MF01C100.,,https://static.ctonline.mx/imagenes/ACCDIE010/ACCDIE010_800.jpg
ACCDIE020,Folder tamaño Oficio  DIEM. Color crema. Cantidad: 100 folders. Gramaje 163 grs. Calibre 9. Tam,DIEM.,accesorios_perifericos,"🎒 Accesorios, Repuestos y Maletines",469.11,351.83,321.67,17.59,CT Internacional,,Folder tamaño Oficio  DIEM. Color crema. Cantidad: 100 folders. Gramaje 163 grs. Calibre 9. Tamaño 34.3 x 24.2 cm. MF01OC100,,https://static.ctonline.mx/imagenes/ACCDIE020/ACCDIE020_800.jpg
ACCDIE540,Papel DIEM POBTCC100 Opalina Blanco T/C 125 grs 100 hojas,DIEM,accesorios_perifericos,"🎒 Accesorios, Repuestos y Maletines",159.53,119.65,109.39,5.98,CT Internacional,,Papel DIEM POBTCC100 Opalina Blanco T/C 125 grs 100 hojas,,https://static.ctonline.mx/imagenes/ACCDIE540/ACCDIE540_800.jpg
ACCDIE570,Cartulina DIEM COBTCC100 Opalina Blanca T/C 225 grs 100 cartulinas,DIEM,accesorios_perifericos,"🎒 Accesorios, Repuestos y Maletines",280.91,210.68,192.62,10.53,CT Internacional,,Cartulina DIEM COBTCC100 Opalina Blanca T/C 225 grs 100 cartulinas,,https://static.ctonline.mx/imagenes/ACCDIE570/ACCDIE570_800.jpg
ACCDIE880,Papel Bond Diem 7506231550947 10 paquetes con 500 hojas tamaño carta 75 gramos y 99 porciento b,PC CUSTOM,accesorios_perifericos,"🎒 Accesorios, Repuestos y Maletines",2563.92,1922.94,1758.12,96.15,CT Internacional,,Papel Bond Diem 7506231550947 10 paquetes con 500 hojas tamaño carta 75 gramos y 99 porciento blancura,,https://static.ctonline.mx/imagenes/ACCDIE880/ACCDIE880_800.jpg
ACCAZR810,"Marcador UNI PAINT PX20AZ Color Azul, barril de aluminio. Caja con 12 piezas. Punta Mediana 4.4",UNI,accesorios_perifericos,"🎒 Accesorios, Repuestos y Maletines",1439.80,1079.85,987.29,53.99,CT Internacional,,"Marcador UNI PAINT PX20AZ Color Azul, barril de aluminio. Caja con 12 piezas. Punta Mediana 4.4 mm. Tinta base de aceite, permanente en cualquier superficie lisa o porosa. De uso industrial, su picmentacion soporta temperaturas de 250 grados. Punta tipo bala, Rendimiento 250 Metro. Resistente a la Iuz y al agua, se recomienda usarlas en áreas ventiladas, mantenerse tapado, NO se deje al alcance de los niños, Producto Inflamable.",,https://static.ctonline.mx/imagenes/ACCAZR810/ACCAZR810_800.jpg
ACCAZR770,"Marcador UNI PAINT PX20BL Color Blanco, barril de aluminio. Caja con 12 piezas. Punta Mediana 4",UNI,accesorios_perifericos,"🎒 Accesorios, Repuestos y Maletines",1439.80,1079.85,987.29,53.99,CT Internacional,,"Marcador UNI PAINT PX20BL Color Blanco, barril de aluminio. Caja con 12 piezas. Punta Mediana 4.4 mm. Tinta base de aceite, permanente en cualquier superficie lisa o porosa. De uso industrial, su picmentacion soporta temperaturas de 250 grados. Punta tipo bala, Rendimiento 250 Metro. Resistente a la Iuz y al agua, se recomienda usarlas en áreas ventiladas, mantenerse tapado, NO se deje al alcance de los niños, Producto Inflamable.",,https://static.ctonline.mx/imagenes/ACCAZR770/ACCAZR770_800.jpg
ACCAZR780,"Marcador UNI PAINT PX20AM Color Amarillo, barril de aluminio. Caja con 12 piezas. Punta Mediana",UNI,accesorios_perifericos,"🎒 Accesorios, Repuestos y Maletines",1439.80,1079.85,987.29,53.99,CT Internacional,,"Marcador UNI PAINT PX20AM Color Amarillo, barril de aluminio. Caja con 12 piezas. Punta Mediana 4.4 mm. Tinta base de aceite, permanente en cualquier superficie lisa o porosa. De uso industrial, su picmentacion soporta temperaturas de 250 grados. Punta tipo bala, Rendimiento 250 Metro. Resistente a la Iuz y al agua, se recomienda usarlas en áreas ventiladas, mantenerse tapado, NO se deje al alcance de los niños, Producto Inflamable.",,https://static.ctonline.mx/imagenes/ACCAZR780/ACCAZR780_800.jpg
ACCAZR800,"Marcador UNI PAINT PX20NE Color Negro, barril de aluminio. Caja con 12 piezas. Punta Mediana 4.",UNI,accesorios_perifericos,"🎒 Accesorios, Repuestos y Maletines",1439.80,1079.85,987.29,53.99,CT Internacional,,"Marcador UNI PAINT PX20NE Color Negro, barril de aluminio. Caja con 12 piezas. Punta Mediana 4.4 mm. Tinta base de aceite, permanente en cualquier superficie lisa o porosa. De uso industrial, su picmentacion soporta temperaturas de 250 grados. Punta tipo bala, Rendimiento 250 Metro. Resistente a la Iuz y al agua, se recomienda usarlas en áreas ventiladas, mantenerse tapado, NO se deje al alcance de los niños, Producto Inflamable.",,https://static.ctonline.mx/imagenes/ACCAZR800/ACCAZR800_800.jpg
ACCAZR820,"Marcador UNI PAINT PX20OR Color ORO, barril de aluminio. Caja con 12 piezas. Punta Mediana 4.4 ",UNI,accesorios_perifericos,"🎒 Accesorios, Repuestos y Maletines",1439.80,1079.85,987.29,53.99,CT Internacional,,"Marcador UNI PAINT PX20OR Color ORO, barril de aluminio. Caja con 12 piezas. Punta Mediana 4.4 mm. Tinta base de aceite, permanente en cualquier superficie lisa o porosa. De uso industrial, su picmentacion soporta temperaturas de 250 grados. Punta tipo bala, Rendimiento 250 Metro. Resistente a la Iuz y al agua, se recomienda usarlas en áreas ventiladas, mantenerse tapado, NO se deje al alcance de los niños, Producto Inflamable.",,https://static.ctonline.mx/imagenes/ACCAZR820/ACCAZR820_800.jpg
ACCAZR010,Marcador AZOR MAGISTRAL DIDÁCTICO 8350RO Rojo. Paquete con 12 piezas. Tinta base de alcohol de ,AZOR,accesorios_perifericos,"🎒 Accesorios, Repuestos y Maletines",441.56,331.17,302.78,16.56,CT Internacional,,"Marcador AZOR MAGISTRAL DIDÁCTICO 8350RO Rojo. Paquete con 12 piezas. Tinta base de alcohol de alta intensidad y bajo aroma, punta de cincel, barril de plastico, excelente calidad de borrado en superficies no porosas como: porcelana, melanina, vidrio, etc. Rendimiento 350 metros.",,https://static.ctonline.mx/imagenes/ACCAZR010/ACCAZR010_800.jpg
ACCAZR020,Marcador AZOR MAGISTRAL DIDÁCTICO 8350VE Verde. Paquete con 12 piezas. Tinta base de alcohol de,AZOR,accesorios_perifericos,"🎒 Accesorios, Repuestos y Maletines",441.56,331.17,302.78,16.56,CT Internacional,,"Marcador AZOR MAGISTRAL DIDÁCTICO 8350VE Verde. Paquete con 12 piezas. Tinta base de alcohol de alta intensidad y bajo aroma, punta de cincel, barril de plastico, excelente calidad de borrado en superficies no porosas como: porcelana, melanina, vidrio, etc. Rendimiento 350 metros.",,https://static.ctonline.mx/imagenes/ACCAZR020/ACCAZR020_800.jpg
ACCAZR030,Resaltador AZOR VISION PLUS 2600RS Rosa. Paquete con 12 piezas. Tinta base agua de alta floures,AZOR,accesorios_perifericos,"🎒 Accesorios, Repuestos y Maletines",238.00,178.50,163.20,8.93,CT Internacional,,"Resaltador AZOR VISION PLUS 2600RS Rosa. Paquete con 12 piezas. Tinta base agua de alta flourescencia, lavable, barril de plástico con grip ahulado, tapa antiasfixia, punta de cincel 6mm, ideal para usarse en todo tipo de papel o superficie absorbente, rendimeinto 450 metros.",,https://static.ctonline.mx/imagenes/ACCAZR030/ACCAZR030_800.jpg
ACCAZR040,Pluma AZOR Pluma PINPOINT 6810RO Rojo. Paquete con 12 piezas. Punta fina 0.7mm. Tinta de baja v,AZOR,accesorios_perifericos,"🎒 Accesorios, Repuestos y Maletines",70.88,53.16,48.60,2.66,CT Internacional,,"Pluma AZOR Pluma PINPOINT 6810RO Rojo. Paquete con 12 piezas. Punta fina 0.7mm. Tinta de baja viscosidad que brinda un flujo instantáneo, punto de aguja 0,7 mm, barril de plastico de colores traslúcidos con sistema anti-rodamiento, tapón para cordón que facilita su uso en mostradores, cajas, ventanillas, uso personal, etc. Rinde 1200 metros.",,https://static.ctonline.mx/imagenes/ACCAZR040/ACCAZR040_800.jpg
ACCAZR050,Pluma AZOR PINPOINT 6840AZ Azul. Paquete con 12 piezas. Punta ultra fina 0.5 mm. Tinta de baja ,AZOR,accesorios_perifericos,"🎒 Accesorios, Repuestos y Maletines",78.19,58.64,53.62,2.93,CT Internacional,,"Pluma AZOR PINPOINT 6840AZ Azul. Paquete con 12 piezas. Punta ultra fina 0.5 mm. Tinta de baja viscosidad que brinda un flujo instántaneo, punto de ahuja, barril plástico de colores traslúcido con sistema anti-rodamiento, tapón para cordón que facilita su uso en mostradores, cajas, ventanillas, uso personal, etc.",,https://static.ctonline.mx/imagenes/ACCAZR050/ACCAZR050_800.jpg
ACCAZR060,Marcador AZOR ACUARELO JR 2912. Bolsa con 12 piezas colores surtidos. Tinta base agua y lavable,AZOR,accesorios_perifericos,"🎒 Accesorios, Repuestos y Maletines",100.03,75.02,68.59,3.75,CT Internacional,,"Marcador AZOR ACUARELO JR 2912. Bolsa con 12 piezas colores surtidos. Tinta base agua y lavable, punta de bala, barril de plastico ergonómico triangular, tapa antiasfixia, ideal para trabajos escolares y artes gráficas, rendimiento 350 metros.",,https://static.ctonline.mx/imagenes/ACCAZR060/ACCAZR060_800.jpg
ACCAZR070,Marcador AZOR MAGISTRAL DIDÁCTICO 8350NE Negro. Paquete con 12 piezas.Tinta base alcohol de alt,AZOR,accesorios_perifericos,"🎒 Accesorios, Repuestos y Maletines",524.34,393.25,359.54,19.66,CT Internacional,,"Marcador AZOR MAGISTRAL DIDÁCTICO 8350NE Negro. Paquete con 12 piezas.Tinta base alcohol de alta intensidad y bajo aroma, punta de cincel, barril de plástico, excelente calidad de borrado en superficies no porosas como: porcelana, melamina, vidrio, etc. Rendimiento 350 metros.",,https://static.ctonline.mx/imagenes/ACCAZR070/ACCAZR070_800.jpg
ACCAZR080,Marcador AZOR MAGISTRAL DIDÁCTICO 8350AZ Azul. Paquete con 12 piezas. Tinta base alcohol de alt,AZOR,accesorios_perifericos,"🎒 Accesorios, Repuestos y Maletines",441.56,331.17,302.78,16.56,CT Internacional,,"Marcador AZOR MAGISTRAL DIDÁCTICO 8350AZ Azul. Paquete con 12 piezas. Tinta base alcohol de alta intensidad y bajo aroma, punta de cincel, barril de plástico, excelente calidad de borrado en superficies no porosas como: porcelana, melamina, vidrio, etc. Rendimiento 350 metros.",,https://static.ctonline.mx/imagenes/ACCAZR080/ACCAZR080_800.jpg
ACCAZR100,Marcador permanente AZOR SIGNAL 30001 Negro. Punto Fino. Paquete con 12 piezas. Tinta base alco,AZOR,accesorios_perifericos,"🎒 Accesorios, Repuestos y Maletines",308.18,231.13,211.32,11.56,CT Internacional,,"Marcador permanente AZOR SIGNAL 30001 Negro. Punto Fino. Paquete con 12 piezas. Tinta base alcohol permanente en casi cualquier superficie, secado rápido y resistente al agua, barril de plástico con grip ahulado, punta de bala 1,5 mm, ideal para marcar sobre vidrio, porcelana, metal, tela, madera, plástico, cartoncillo, etc. Rendimiento 450 metros.",,https://static.ctonline.mx/imagenes/ACCAZR100/ACCAZR100_800.jpg
ACCAZR130,Pluma AZOR PINPOINT 6808 1 espirografo + 8 plumas colores surtidos. Punta fina 0.7 mm. Tinta de,AZOR,accesorios_perifericos,"🎒 Accesorios, Repuestos y Maletines",78.44,58.83,53.78,2.94,CT Internacional,,"Pluma AZOR PINPOINT 6808 1 espirografo + 8 plumas colores surtidos. Punta fina 0.7 mm. Tinta de baja viscosidad que brinda un flujo instantáneo, punto de aguja 0,7 mm, barril de plástico de colores traslúcidos con sistema anti-rodamiento, tapón para cordón que facilita su uso en mostradores, cajas, ventanillas, uso personal. etc. Rendimeinto 1200 metros.",,https://static.ctonline.mx/imagenes/ACCAZR130/ACCAZR130_800.jpg
ACCAZR150,Marcador AZOR ACUARELO GRIP 20012. Paquete con 12 piezas colores surtidos. Tinta base agua y la,AZOR,accesorios_perifericos,"🎒 Accesorios, Repuestos y Maletines",268.62,201.47,184.20,10.07,CT Internacional,,"Marcador AZOR ACUARELO GRIP 20012. Paquete con 12 piezas colores surtidos. Tinta base agua y lavable, punta de cincel 6 mm, barril de plástico con grip ahulado, tapa antiasfixia, ideal para trabajos escolares y artes gráficas, rendiemiento 320 metros.",,https://static.ctonline.mx/imagenes/ACCAZR150/ACCAZR150_800.jpg
ACCAZR160,Resaltador AZOR VISION PLUS 2600AM Amarillo. Paquete con 12 piezas. Tinta base agua de alta flo,AZOR,accesorios_perifericos,"🎒 Accesorios, Repuestos y Maletines",191.87,143.90,131.57,7.20,CT Internacional,,"Resaltador AZOR VISION PLUS 2600AM Amarillo. Paquete con 12 piezas. Tinta base agua de alta flourescencia, lavable, barril de plástico, con grip ahulado, tapa antiasfixia, punta de cincel 6 mm, ideal para usarse en todo tipo de papel o superficie absorvente, rendiemiento 450 metros.",,https://static.ctonline.mx/imagenes/ACCAZR160/ACCAZR160_800.jpg
ACCAZR180,Marcador permanente AZOR SIGNAL 30003 Azul. Punto Fino. Paquete con 12 piezas. Tinta base alcoh,AZOR,accesorios_perifericos,"🎒 Accesorios, Repuestos y Maletines",221.04,165.78,151.57,8.29,CT Internacional,,"Marcador permanente AZOR SIGNAL 30003 Azul. Punto Fino. Paquete con 12 piezas. Tinta base alcohol permanente en casi cualquier superficie, secado rápido y resistente al agua, barril de plástico con grip ahulado, punta de bala 1,5 mm, ideal para marcar sobre vidrio, porcelana, metal, tela, madera, plástico, cartoncillo, etc. Rendimiento 450 metros.",,https://static.ctonline.mx/imagenes/ACCAZR180/ACCAZR180_800.jpg
ACCAZR190,Pluma AZOR PINPOINT 6840NE Negro. Paquete con 12 piezas. Punta ultra fina 0.5mm. Tinta de baja ,AZOR,accesorios_perifericos,"🎒 Accesorios, Repuestos y Maletines",78.19,58.64,53.62,2.93,CT Internacional,,"Pluma AZOR PINPOINT 6840NE Negro. Paquete con 12 piezas. Punta ultra fina 0.5mm. Tinta de baja viscosidad que brinda un flujo instantáneo, punto de aguja 0.5 mm, barril de plástico de colores traslúcidos con sistema anti-rodamiento, tapón para cordón que facilita su uso en mostradores, cajas, ventanillas, uso personal, etc. Rendimiento 1200 metros.",,https://static.ctonline.mx/imagenes/ACCAZR190/ACCAZR190_800.jpg
ACCAZR200,Resaltador AZOR VISION PLUS 2600VE Verde. Paquete con 12 piezas. Tinta base agua de alta fluore,AZOR,accesorios_perifericos,"🎒 Accesorios, Repuestos y Maletines",195.02,146.26,133.73,7.31,CT Internacional,,"Resaltador AZOR VISION PLUS 2600VE Verde. Paquete con 12 piezas. Tinta base agua de alta fluorescencia, lavable, barril de plástico con grip ahulado, tapa antiasfixia, punta de cincel 6 mm, ideal para usarse en todo tipo de papel o superficie absorbente, rendimiento 450 metros.",,https://static.ctonline.mx/imagenes/ACCAZR200/ACCAZR200_800.jpg
ACCAZR210,Marcador AZOR SIGNAL 30004 Verde. Punto fino. Paquete con 12 piezas.  Tinta base alcohol perman,AZOR,accesorios_perifericos,"🎒 Accesorios, Repuestos y Maletines",266.53,199.89,182.76,9.99,CT Internacional,,"Marcador AZOR SIGNAL 30004 Verde. Punto fino. Paquete con 12 piezas.  Tinta base alcohol permanente en casi cualquier superficie, secado rápido y resistente al agua, barril de plástico con grip ahulado, punta de bala 1,5 mm, ideal para marcar sobre vidrio, porcelana, metal, tela, madera, plástico, cartoncillo, etc. Rendimiento 450 metros.",,https://static.ctonline.mx/imagenes/ACCAZR210/ACCAZR210_800.jpg
ACCAZR220,Pluma AZOR PINPOINT 6830AZ Azul. Paquete con 12 piezas. Punta mediana 1.00 mm. Tinta de baja vi,AZOR,accesorios_perifericos,"🎒 Accesorios, Repuestos y Maletines",86.48,64.86,59.30,3.24,CT Internacional,,"Pluma AZOR PINPOINT 6830AZ Azul. Paquete con 12 piezas. Punta mediana 1.00 mm. Tinta de baja viscosidad que brinda un flujo instantanéo, punto de aguja 1,0 mm, barril de plástico transparente con sistema anti-rodamiento, tapón para cordón que facilita su uso en mostradores, cajas, ventanillas, uso personal, etc. Rendimiento 1300 metros.",,https://static.ctonline.mx/imagenes/ACCAZR220/ACCAZR220_800.jpg
ACCAZR230,Pluma AZOR PINPOINT 6810NE Negro. Paquete con 12 piezas. Punta fina 0.7 mm. Tinta de baja visco,AZOR,accesorios_perifericos,"🎒 Accesorios, Repuestos y Maletines",57.54,43.16,39.46,2.16,CT Internacional,,"Pluma AZOR PINPOINT 6810NE Negro. Paquete con 12 piezas. Punta fina 0.7 mm. Tinta de baja viscosidad que brinda un flujo instantáneo, punto de aguja 0,7 mm, barril de plástico de colores traslúcidos con sistema antirodamiento, tapón para cordón que facilita su uso en mostradores, cajas, ventanillas, uso personal, etc, rendimiento 1200 metros.",,https://static.ctonline.mx/imagenes/ACCAZR230/ACCAZR230_800.jpg
ACCAZR260,Pluma AZOR PINPOINT 6830RO Rojo. Paquete con 12 piezas. Punta mediana 1.00 mm. Tinta de baja vi,AZOR,accesorios_perifericos,"🎒 Accesorios, Repuestos y Maletines",57.54,43.16,39.46,2.16,CT Internacional,,"Pluma AZOR PINPOINT 6830RO Rojo. Paquete con 12 piezas. Punta mediana 1.00 mm. Tinta de baja viscosidad que brinda un flujo instantáneo, punto de aguja 1,0 mm, barril de plástico transparente con sistema anti-rodamiento, tapón para cordón que facilita su uso en mostradores, cajas, ventanillas, uso personal, etc. rendimiento 1300 metros.",,https://static.ctonline.mx/imagenes/ACCAZR260/ACCAZR260_800.jpg
